"ID","NhietDo","DoAm","TocDoGio","HuongGio","LuongMua","ThoiGian","KHTram","MaTram","P","NguyCo"
14767,23.5000000000,88.7000000000,0.6000000000,168.0000000000,0.0000000000,2025-03-14 00:44:00.000,SocSon,"2",1432.8700000000,I
14766,23.5000000000,88.7000000000,0.5000000000,113.0000000000,0.0000000000,2025-03-14 00:43:00.000,SocSon,"2",1432.8700000000,I
14765,23.5000000000,88.8000000000,0.4000000000,145.0000000000,0.0000000000,2025-03-14 00:42:00.000,SocSon,"2",1432.8700000000,I
14764,23.5000000000,88.8000000000,0.2000000000,241.0000000000,0.0000000000,2025-03-14 00:41:00.000,SocSon,"2",1432.8700000000,I
14763,23.5000000000,88.7000000000,1.3000000000,144.0000000000,0.0000000000,2025-03-14 00:40:00.000,SocSon,"2",1432.8700000000,I
14762,23.5000000000,88.7000000000,0.3000000000,191.0000000000,0.0000000000,2025-03-14 00:39:00.000,SocSon,"2",1432.8700000000,I
14761,23.5000000000,88.8000000000,0.4000000000,193.0000000000,0.0000000000,2025-03-14 00:38:00.000,SocSon,"2",1432.8700000000,I
14760,23.4000000000,88.8000000000,0.6000000000,141.0000000000,0.0000000000,2025-03-14 00:37:00.000,SocSon,"2",1432.8700000000,I
14759,23.5000000000,88.8000000000,1.1000000000,121.0000000000,0.0000000000,2025-03-14 00:36:00.000,SocSon,"2",1432.8700000000,I
14758,23.4000000000,88.8000000000,0.6000000000,193.0000000000,0.0000000000,2025-03-14 00:35:00.000,SocSon,"2",1432.8700000000,I
14757,23.4000000000,88.8000000000,1.4000000000,133.0000000000,0.0000000000,2025-03-14 00:34:00.000,SocSon,"2",1432.8700000000,I
14756,23.4000000000,88.7000000000,0.8000000000,145.0000000000,0.0000000000,2025-03-14 00:33:00.000,SocSon,"2",1432.8700000000,I
14755,23.5000000000,88.7000000000,0.6000000000,187.0000000000,0.0000000000,2025-03-14 00:32:00.000,SocSon,"2",1432.8700000000,I
14754,23.5000000000,88.6000000000,0.8000000000,217.0000000000,0.0000000000,2025-03-14 00:31:00.000,SocSon,"2",1432.8700000000,I
14753,23.5000000000,88.6000000000,1.1000000000,169.0000000000,0.0000000000,2025-03-14 00:30:00.000,SocSon,"2",1432.8700000000,I
14752,23.5000000000,88.7000000000,0.4000000000,169.0000000000,0.0000000000,2025-03-14 00:29:00.000,SocSon,"2",1432.8700000000,I
14751,23.5000000000,88.7000000000,0.8000000000,145.0000000000,0.0000000000,2025-03-14 00:28:00.000,SocSon,"2",1432.8700000000,I
14750,23.5000000000,88.7000000000,0.8000000000,121.0000000000,0.0000000000,2025-03-14 00:27:00.000,SocSon,"2",1432.8700000000,I
14749,23.4000000000,88.7000000000,1.5000000000,145.0000000000,0.0000000000,2025-03-14 00:26:00.000,SocSon,"2",1432.8700000000,I
14748,23.5000000000,88.7000000000,1.4000000000,145.0000000000,0.0000000000,2025-03-14 00:25:00.000,SocSon,"2",1432.8700000000,I
14747,23.5000000000,88.7000000000,0.6000000000,148.0000000000,0.0000000000,2025-03-14 00:24:00.000,SocSon,"2",1432.8700000000,I
14746,23.4000000000,88.7000000000,0.9000000000,135.0000000000,0.0000000000,2025-03-14 00:23:00.000,SocSon,"2",1432.8700000000,I
14745,23.5000000000,88.7000000000,0.6000000000,145.0000000000,0.0000000000,2025-03-14 00:22:00.000,SocSon,"2",1432.8700000000,I
14744,23.4000000000,88.8000000000,0.3000000000,169.0000000000,0.0000000000,2025-03-14 00:21:00.000,SocSon,"2",1432.8700000000,I
14743,23.4000000000,88.7000000000,0.8000000000,121.0000000000,0.0000000000,2025-03-14 00:20:00.000,SocSon,"2",1432.8700000000,I
14742,23.5000000000,88.6000000000,0.6000000000,168.0000000000,0.0000000000,2025-03-14 00:19:00.000,SocSon,"2",1432.8700000000,I
14741,23.5000000000,88.6000000000,1.2000000000,151.0000000000,0.0000000000,2025-03-14 00:18:00.000,SocSon,"2",1432.8700000000,I
14740,23.5000000000,88.6000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-14 00:17:00.000,SocSon,"2",1432.8700000000,I
14739,23.5000000000,88.7000000000,0.8000000000,121.0000000000,0.0000000000,2025-03-14 00:16:00.000,SocSon,"2",1432.8700000000,I
14738,23.5000000000,88.6000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-14 00:15:00.000,SocSon,"2",1432.8700000000,I
14737,23.5000000000,88.6000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-14 00:14:00.000,SocSon,"2",1432.8700000000,I
14736,23.5000000000,88.6000000000,0.6000000000,182.0000000000,0.0000000000,2025-03-14 00:13:00.000,SocSon,"2",1432.8700000000,I
14735,23.5000000000,88.6000000000,0.7000000000,121.0000000000,0.0000000000,2025-03-14 00:12:00.000,SocSon,"2",1432.8700000000,I
14734,23.5000000000,88.6000000000,0.6000000000,193.0000000000,0.0000000000,2025-03-14 00:11:00.000,SocSon,"2",1432.8700000000,I
14733,23.5000000000,88.6000000000,0.8000000000,121.0000000000,0.0000000000,2025-03-14 00:10:00.000,SocSon,"2",1432.8700000000,I
14732,23.4000000000,88.5000000000,1.0000000000,166.0000000000,0.0000000000,2025-03-14 00:09:00.000,SocSon,"2",1432.8700000000,I
14731,23.5000000000,88.5000000000,0.6000000000,194.0000000000,0.0000000000,2025-03-14 00:08:00.000,SocSon,"2",1432.8700000000,I
14730,23.5000000000,88.5000000000,0.4000000000,169.0000000000,0.0000000000,2025-03-14 00:07:00.000,SocSon,"2",1432.8700000000,I
14729,23.5000000000,88.5000000000,1.1000000000,124.0000000000,0.0000000000,2025-03-14 00:06:00.000,SocSon,"2",1432.8700000000,I
14728,23.5000000000,88.4000000000,1.4000000000,155.0000000000,0.0000000000,2025-03-14 00:05:00.000,SocSon,"2",1432.8700000000,I
14727,23.5000000000,88.4000000000,1.0000000000,145.0000000000,0.0000000000,2025-03-14 00:04:00.000,SocSon,"2",1432.8700000000,I
14726,23.5000000000,88.4000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-14 00:03:00.000,SocSon,"2",1432.8700000000,I
14725,23.5000000000,88.3000000000,1.4000000000,137.0000000000,0.0000000000,2025-03-14 00:02:00.000,SocSon,"2",1432.8700000000,I
14724,23.5000000000,88.3000000000,0.6000000000,169.0000000000,0.0000000000,2025-03-14 00:01:00.000,SocSon,"2",1432.8700000000,I
14723,23.5000000000,88.3000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-14 00:00:00.000,SocSon,"2",1432.8700000000,I
14722,23.5000000000,88.3000000000,1.0000000000,158.0000000000,0.0000000000,2025-03-13 23:59:00.000,SocSon,"2",1432.8700000000,I
14721,23.5000000000,88.3000000000,0.0000000000,169.0000000000,0.0000000000,2025-03-13 23:58:00.000,SocSon,"2",1432.8700000000,I
14720,23.5000000000,88.3000000000,0.8000000000,217.0000000000,0.0000000000,2025-03-13 23:57:00.000,SocSon,"2",1432.8700000000,I
14719,23.5000000000,88.3000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 23:56:00.000,SocSon,"2",1432.8700000000,I
14718,23.5000000000,88.3000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 23:55:00.000,SocSon,"2",1432.8700000000,I
14717,23.5000000000,88.2000000000,0.6000000000,145.0000000000,0.0000000000,2025-03-13 23:54:00.000,SocSon,"2",1432.8700000000,I
14716,23.5000000000,88.2000000000,0.4000000000,169.0000000000,0.0000000000,2025-03-13 23:53:00.000,SocSon,"2",1432.8700000000,I
14715,23.5000000000,88.1000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-13 23:52:00.000,SocSon,"2",1432.8700000000,I
14714,23.5000000000,88.1000000000,0.4000000000,180.0000000000,0.0000000000,2025-03-13 23:51:00.000,SocSon,"2",1432.8700000000,I
14713,23.6000000000,88.1000000000,1.2000000000,169.0000000000,0.0000000000,2025-03-13 23:50:00.000,SocSon,"2",1432.8700000000,I
14712,23.6000000000,88.1000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 23:49:00.000,SocSon,"2",1432.8700000000,I
14711,23.6000000000,88.0000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-13 23:48:00.000,SocSon,"2",1432.8700000000,I
14710,23.6000000000,88.0000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 23:47:00.000,SocSon,"2",1432.8700000000,I
14709,23.6000000000,88.1000000000,1.4000000000,169.0000000000,0.0000000000,2025-03-13 23:46:00.000,SocSon,"2",1432.8700000000,I
14708,23.6000000000,88.1000000000,0.4000000000,145.0000000000,0.0000000000,2025-03-13 23:45:00.000,SocSon,"2",1432.8700000000,I
14707,23.5000000000,88.2000000000,0.9000000000,169.0000000000,0.0000000000,2025-03-13 23:44:00.000,SocSon,"2",1432.8700000000,I
14706,23.5000000000,88.1000000000,1.1000000000,149.0000000000,0.0000000000,2025-03-13 23:43:00.000,SocSon,"2",1432.8700000000,I
14705,23.5000000000,88.1000000000,1.4000000000,145.0000000000,0.0000000000,2025-03-13 23:42:00.000,SocSon,"2",3503.2200000000,II
14704,23.5000000000,88.0000000000,0.8000000000,172.0000000000,0.0000000000,2025-03-13 23:41:00.000,SocSon,"2",1432.8700000000,I
14703,23.5000000000,88.1000000000,0.6000000000,217.0000000000,0.0000000000,2025-03-13 23:40:00.000,SocSon,"2",1432.8700000000,I
14702,23.5000000000,88.1000000000,0.6000000000,172.0000000000,0.0000000000,2025-03-13 23:39:00.000,SocSon,"2",1432.8700000000,I
14701,23.5000000000,88.0000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 23:38:00.000,SocSon,"2",1432.8700000000,I
14700,23.6000000000,87.9000000000,2.0000000000,172.0000000000,0.0000000000,2025-03-13 23:37:00.000,SocSon,"2",1432.8700000000,I
14699,23.6000000000,88.0000000000,0.8000000000,168.0000000000,0.0000000000,2025-03-13 23:36:00.000,SocSon,"2",1432.8700000000,I
14698,23.6000000000,87.9000000000,0.6000000000,169.0000000000,0.0000000000,2025-03-13 23:35:00.000,SocSon,"2",1432.8700000000,I
14697,23.6000000000,87.9000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-13 23:34:00.000,SocSon,"2",1432.8700000000,I
14696,23.6000000000,87.8000000000,0.6000000000,176.0000000000,0.0000000000,2025-03-13 23:33:00.000,SocSon,"2",1432.8700000000,I
14695,23.6000000000,87.8000000000,1.7000000000,121.0000000000,0.0000000000,2025-03-13 23:32:00.000,SocSon,"2",1432.8700000000,I
14694,23.6000000000,87.8000000000,0.8000000000,152.0000000000,0.0000000000,2025-03-13 23:31:00.000,SocSon,"2",3504.9500000000,II
14693,23.7000000000,87.9000000000,0.4000000000,192.0000000000,0.0000000000,2025-03-13 23:30:00.000,SocSon,"2",1432.8700000000,I
14692,23.6000000000,88.0000000000,0.0000000000,193.0000000000,0.0000000000,2025-03-13 23:29:00.000,SocSon,"2",1432.8700000000,I
14691,23.6000000000,87.9000000000,0.4000000000,193.0000000000,0.0000000000,2025-03-13 23:28:00.000,SocSon,"2",1432.8700000000,I
14690,23.6000000000,87.9000000000,0.8000000000,193.0000000000,0.0000000000,2025-03-13 23:27:00.000,SocSon,"2",1432.8700000000,I
14689,23.6000000000,88.0000000000,0.6000000000,145.0000000000,0.0000000000,2025-03-13 23:26:00.000,SocSon,"2",1432.8700000000,I
14688,23.6000000000,87.9000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 23:25:00.000,SocSon,"2",1432.8700000000,I
14687,23.6000000000,88.0000000000,1.2000000000,169.0000000000,0.0000000000,2025-03-13 23:24:00.000,SocSon,"2",1432.8700000000,I
14686,23.6000000000,88.1000000000,0.8000000000,170.0000000000,0.0000000000,2025-03-13 23:23:00.000,SocSon,"2",1432.8700000000,I
14685,23.6000000000,88.0000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 23:22:00.000,SocSon,"2",1432.8700000000,I
14684,23.6000000000,88.0000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 23:21:00.000,SocSon,"2",1432.8700000000,I
14683,23.6000000000,88.0000000000,0.4000000000,217.0000000000,0.0000000000,2025-03-13 23:20:00.000,SocSon,"2",3509.6700000000,II
14682,23.6000000000,88.0000000000,0.6000000000,169.0000000000,0.0000000000,2025-03-13 23:19:00.000,SocSon,"2",1432.8700000000,I
14681,23.6000000000,88.0000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-13 23:18:00.000,SocSon,"2",1432.8700000000,I
14680,23.6000000000,88.0000000000,0.9000000000,169.0000000000,0.0000000000,2025-03-13 23:17:00.000,SocSon,"2",1432.8700000000,I
14679,23.5000000000,88.0000000000,1.1000000000,193.0000000000,0.0000000000,2025-03-13 23:16:00.000,SocSon,"2",1432.8700000000,I
14678,23.5000000000,88.0000000000,1.2000000000,145.0000000000,0.0000000000,2025-03-13 23:15:00.000,SocSon,"2",1432.8700000000,I
14677,23.6000000000,87.9000000000,1.2000000000,165.0000000000,0.0000000000,2025-03-13 23:14:00.000,SocSon,"2",1432.8700000000,I
14676,23.6000000000,87.9000000000,2.2000000000,178.0000000000,0.0000000000,2025-03-13 23:13:00.000,SocSon,"2",1432.8700000000,I
14675,23.6000000000,87.9000000000,0.6000000000,145.0000000000,0.0000000000,2025-03-13 23:12:00.000,SocSon,"2",1432.8700000000,I
14674,23.6000000000,87.9000000000,1.4000000000,169.0000000000,0.0000000000,2025-03-13 23:11:00.000,SocSon,"2",1432.8700000000,I
14673,23.6000000000,88.0000000000,1.0000000000,120.0000000000,0.0000000000,2025-03-13 23:10:00.000,SocSon,"2",1432.8700000000,I
14672,23.6000000000,88.0000000000,1.0000000000,121.0000000000,0.0000000000,2025-03-13 23:09:00.000,SocSon,"2",1432.8700000000,I
14671,23.6000000000,88.0000000000,1.4000000000,156.0000000000,0.0000000000,2025-03-13 23:08:00.000,SocSon,"2",1432.8700000000,I
14670,23.6000000000,87.9000000000,2.2000000000,169.0000000000,0.0000000000,2025-03-13 23:07:00.000,SocSon,"2",1432.8700000000,I
14669,23.6000000000,87.9000000000,1.4000000000,170.0000000000,0.0000000000,2025-03-13 23:06:00.000,SocSon,"2",1432.8700000000,I
14668,23.6000000000,87.9000000000,1.6000000000,169.0000000000,0.0000000000,2025-03-13 23:05:00.000,SocSon,"2",1432.8700000000,I
14667,23.7000000000,87.9000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-13 23:04:00.000,SocSon,"2",1432.8700000000,I
14666,23.6000000000,87.9000000000,0.6000000000,217.0000000000,0.0000000000,2025-03-13 23:03:00.000,SocSon,"2",3507.3100000000,II
14665,23.6000000000,87.9000000000,0.4000000000,193.0000000000,0.0000000000,2025-03-13 23:02:00.000,SocSon,"2",1432.8700000000,I
14664,23.6000000000,87.8000000000,0.4000000000,193.0000000000,0.0000000000,2025-03-13 23:01:00.000,SocSon,"2",1432.8700000000,I
14663,23.7000000000,87.8000000000,0.4000000000,193.0000000000,0.0000000000,2025-03-13 23:00:00.000,SocSon,"2",1432.8700000000,I
14662,23.7000000000,87.8000000000,0.4000000000,217.0000000000,0.0000000000,2025-03-13 22:59:00.000,SocSon,"2",1432.8700000000,I
14661,23.6000000000,87.8000000000,0.2000000000,169.0000000000,0.0000000000,2025-03-13 22:58:00.000,SocSon,"2",1432.8700000000,I
14660,23.7000000000,87.8000000000,0.2000000000,169.0000000000,0.0000000000,2025-03-13 22:57:00.000,SocSon,"2",1432.8700000000,I
14659,23.6000000000,87.9000000000,0.0000000000,217.0000000000,0.0000000000,2025-03-13 22:56:00.000,SocSon,"2",1432.8700000000,I
14658,23.6000000000,88.0000000000,0.2000000000,217.0000000000,0.0000000000,2025-03-13 22:55:00.000,SocSon,"2",1432.8700000000,I
14657,23.6000000000,88.0000000000,1.2000000000,167.0000000000,0.0000000000,2025-03-13 22:54:00.000,SocSon,"2",1432.8700000000,I
14656,23.6000000000,88.0000000000,1.6000000000,121.0000000000,0.0000000000,2025-03-13 22:53:00.000,SocSon,"2",1432.8700000000,I
14655,23.6000000000,88.0000000000,1.0000000000,146.0000000000,0.0000000000,2025-03-13 22:52:00.000,SocSon,"2",1432.8700000000,I
14654,23.6000000000,88.0000000000,1.2000000000,192.0000000000,0.0000000000,2025-03-13 22:51:00.000,SocSon,"2",1432.8700000000,I
14653,23.6000000000,88.0000000000,2.6000000000,168.0000000000,0.0000000000,2025-03-13 22:50:00.000,SocSon,"2",1432.8700000000,I
14652,23.6000000000,88.1000000000,2.2000000000,134.0000000000,0.0000000000,2025-03-13 22:49:00.000,SocSon,"2",1432.8700000000,I
14651,23.6000000000,88.1000000000,1.0000000000,165.0000000000,0.0000000000,2025-03-13 22:48:00.000,SocSon,"2",1432.8700000000,I
14650,23.6000000000,88.2000000000,1.0000000000,194.0000000000,0.0000000000,2025-03-13 22:47:00.000,SocSon,"2",1432.8700000000,I
14649,23.6000000000,88.2000000000,0.8000000000,121.0000000000,0.0000000000,2025-03-13 22:46:00.000,SocSon,"2",1432.8700000000,I
14648,23.6000000000,88.1000000000,1.4000000000,169.0000000000,0.0000000000,2025-03-13 22:45:00.000,SocSon,"2",1432.8700000000,I
14647,23.6000000000,88.1000000000,2.2000000000,168.0000000000,0.0000000000,2025-03-13 22:44:00.000,SocSon,"2",1432.8700000000,I
14646,23.6000000000,88.1000000000,2.6000000000,143.0000000000,0.0000000000,2025-03-13 22:43:00.000,SocSon,"2",1432.8700000000,I
14645,23.6000000000,88.1000000000,1.4000000000,169.0000000000,0.0000000000,2025-03-13 22:42:00.000,SocSon,"2",1432.8700000000,I
14644,23.6000000000,88.2000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 22:41:00.000,SocSon,"2",1432.8700000000,I
14643,23.6000000000,88.2000000000,1.7000000000,145.0000000000,0.0000000000,2025-03-13 22:40:00.000,SocSon,"2",1432.8700000000,I
14642,23.6000000000,88.2000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-13 22:39:00.000,SocSon,"2",1432.8700000000,I
14641,23.6000000000,88.2000000000,0.6000000000,217.0000000000,0.0000000000,2025-03-13 22:38:00.000,SocSon,"2",1432.8700000000,I
14640,23.6000000000,88.2000000000,1.0000000000,146.0000000000,0.0000000000,2025-03-13 22:37:00.000,SocSon,"2",3514.3900000000,II
14639,23.6000000000,88.2000000000,0.5000000000,169.0000000000,0.0000000000,2025-03-13 22:36:00.000,SocSon,"2",1432.8700000000,I
14638,23.6000000000,88.3000000000,2.0000000000,125.0000000000,0.0000000000,2025-03-13 22:35:00.000,SocSon,"2",1432.8700000000,I
14637,23.6000000000,88.4000000000,0.3000000000,217.0000000000,0.0000000000,2025-03-13 22:34:00.000,SocSon,"2",1432.8700000000,I
14636,23.6000000000,88.3000000000,2.0000000000,145.0000000000,0.0000000000,2025-03-13 22:33:00.000,SocSon,"2",1432.8700000000,I
14635,23.6000000000,88.4000000000,1.9000000000,145.0000000000,0.0000000000,2025-03-13 22:32:00.000,SocSon,"2",1432.8700000000,I
14634,23.6000000000,88.3000000000,1.6000000000,162.0000000000,0.0000000000,2025-03-13 22:31:00.000,SocSon,"2",1432.8700000000,I
14633,23.6000000000,88.4000000000,1.6000000000,164.0000000000,0.0000000000,2025-03-13 22:30:00.000,SocSon,"2",1432.8700000000,I
14632,23.6000000000,88.3000000000,1.9000000000,120.0000000000,0.0000000000,2025-03-13 22:29:00.000,SocSon,"2",1432.8700000000,I
14631,23.6000000000,88.3000000000,1.4000000000,147.0000000000,0.0000000000,2025-03-13 22:28:00.000,SocSon,"2",1432.8700000000,I
14630,23.6000000000,88.3000000000,1.0000000000,153.0000000000,0.0000000000,2025-03-13 22:27:00.000,SocSon,"2",1432.8700000000,I
14629,23.6000000000,88.4000000000,0.6000000000,203.0000000000,0.0000000000,2025-03-13 22:26:00.000,SocSon,"2",1432.8700000000,I
14628,23.6000000000,88.4000000000,1.4000000000,125.0000000000,0.0000000000,2025-03-13 22:25:00.000,SocSon,"2",1432.8700000000,I
14627,23.6000000000,88.4000000000,1.0000000000,104.0000000000,0.0000000000,2025-03-13 22:24:00.000,SocSon,"2",1432.8700000000,I
14626,23.6000000000,88.5000000000,1.4000000000,145.0000000000,0.0000000000,2025-03-13 22:23:00.000,SocSon,"2",1432.8700000000,I
14625,23.6000000000,88.4000000000,1.5000000000,122.0000000000,0.0000000000,2025-03-13 22:22:00.000,SocSon,"2",1432.8700000000,I
14624,23.6000000000,88.5000000000,0.8000000000,166.0000000000,0.0000000000,2025-03-13 22:21:00.000,SocSon,"2",3521.4700000000,II
14623,23.6000000000,88.5000000000,1.4000000000,136.0000000000,0.0000000000,2025-03-13 22:20:00.000,SocSon,"2",3521.4700000000,II
14622,23.6000000000,88.6000000000,0.0000000000,241.0000000000,0.0000000000,2025-03-13 22:19:00.000,SocSon,"2",1432.8700000000,I
14621,23.6000000000,88.6000000000,0.6000000000,189.0000000000,0.0000000000,2025-03-13 22:18:00.000,SocSon,"2",1432.8700000000,I
14620,23.5000000000,88.7000000000,0.4000000000,145.0000000000,0.0000000000,2025-03-13 22:17:00.000,SocSon,"2",1432.8700000000,I
14619,23.5000000000,88.7000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 22:16:00.000,SocSon,"2",1432.8700000000,I
14618,23.5000000000,88.7000000000,0.0000000000,217.0000000000,0.0000000000,2025-03-13 22:15:00.000,SocSon,"2",1432.8700000000,I
14617,23.5000000000,88.7000000000,0.2000000000,217.0000000000,0.0000000000,2025-03-13 22:14:00.000,SocSon,"2",1432.8700000000,I
14616,23.5000000000,88.7000000000,0.6000000000,217.0000000000,0.0000000000,2025-03-13 22:13:00.000,SocSon,"2",1432.8700000000,I
14615,23.5000000000,88.8000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-13 22:12:00.000,SocSon,"2",1432.8700000000,I
14614,23.5000000000,88.7000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-13 22:11:00.000,SocSon,"2",1432.8700000000,I
14613,23.5000000000,88.7000000000,0.2000000000,217.0000000000,0.0000000000,2025-03-13 22:10:00.000,SocSon,"2",1432.8700000000,I
14612,23.5000000000,88.7000000000,0.5000000000,217.0000000000,0.0000000000,2025-03-13 22:09:00.000,SocSon,"2",1432.8700000000,I
